Time[s],XJ3_ACAN_CMX_V0.96::BCS_2_A::BCS_VehSpd[km/h],XJ3_ACAN_CMX_V0.96::EPS_1::EPS_StrngWhlTorq[Nm]
322.506725,78.35625,
322.516933,78.4125,
322.522339,,-0.2
322.526734,78.4125,
322.536942,78.4125,
322.542331,,-0.2
322.546756,78.4125,
322.556948,78.4125,
322.562321,,-0.2
322.566763,78.525,
322.576944,78.58125,
322.582322,,-0.2
322.586742,78.58125,
322.596962,78.58125,
322.602313,,-0.2
322.606752,78.58125,
322.61693,78.6375,
322.622356,,-0.2
322.626732,78.6375,
322.636943,78.6375,
322.642305,,-0.2
322.646748,78.75,
322.657034,78.75,
322.662305,,-0.1
322.666899,78.75,
322.677042,78.75,
322.6823,,-0.2
322.68688,78.80625,
322.697052,78.975,
322.702295,,-0.2
322.706894,78.80625,
322.717037,78.75,
322.722294,,-0.3
322.726902,78.975,
322.737056,78.8625,
322.74229,,-0.3
322.746877,79.03125,
322.757043,78.975,
322.762286,,-0.3
322.7669,78.91875,
322.777051,78.975,
322.782285,,-0.3
322.786898,79.03125,
322.797041,79.14375,
322.80231,,-0.3
322.806886,79.14375,
322.817029,79.14375,
322.822273,,-0.4
322.826891,79.14375,
322.837022,79.14375,
322.84227,,-0.4
322.846919,79.14375,
322.857037,79.3125,
322.862267,,-0.5
322.866896,79.3125,
322.877054,79.3125,
322.882257,,-0.5
322.88689,79.36875,
322.897063,79.36875,
322.902258,,-0.5
322.906881,79.36875,
322.916983,79.36875,
322.922251,,-0.5
322.926771,79.36875,
322.936981,79.36875,
322.942251,,-0.5
322.946752,79.36875,
322.956944,79.48125,
322.962245,,-0.7
322.966764,79.48125,
322.976943,79.425,
322.982271,,-0.8
322.986763,79.425,
322.996956,79.425,
323.002238,,-0.9
323.006756,79.425,
323.016961,79.5375,
323.022231,,-0.7
323.026761,79.5375,
323.036972,79.5375,
323.042229,,-0.7
323.046749,79.5375,
323.056971,79.5375,
323.062227,,-0.6
323.066727,79.59375,
323.076941,79.65,
323.082222,,-0.7
323.086773,79.70625,
323.096974,79.70625,
323.102217,,-0.8
323.106764,79.70625,
323.116928,79.7625,
323.122218,,-0.9
323.126772,79.7625,
323.136984,79.81875,
323.142212,,-0.9
323.146793,79.81875,
323.156951,79.81875,
323.162238,,-0.9
323.166874,79.81875,
323.177063,79.875,
323.182203,,-1.1
323.186886,79.93125,
323.197062,79.93125,
323.202197,,-1.1
323.206894,79.93125,
323.217039,79.93125,
323.222196,,-1.2
323.226912,79.93125,
323.237067,79.9875,
323.242188,,-1.2
323.246917,79.9875,
323.257035,79.93125,
323.26219,,-1.2
323.266894,79.93125,
323.277039,79.9875,
323.282181,,-1.2
323.286749,80.04375,
323.296957,80.04375,
323.302208,,-1.4
323.306771,80.04375,
323.317009,80.04375,
323.322175,,-1.4
323.32674,80.15625,
323.33697,80.15625,
323.342198,,-1.4
323.346761,80.2125,
323.35695,80.2125,
323.362165,,-1.4
323.366759,80.1,
323.377031,80.15625,
323.382165,,-1.5
323.386903,80.2125,
323.39706,80.2125,
323.402159,,-1.6
323.406928,80.2125,
323.417055,80.26875,
323.42216,,-1.3
323.426906,80.26875,
323.437059,80.26875,
323.442151,,-1.2
323.446896,80.38125,
323.457066,80.38125,
323.462147,,-1
323.466724,80.38125,
323.477067,80.325,
323.482149,,-0.9
323.486909,80.38125,
323.497073,80.4375,
323.50214,,-0.8
323.506929,80.4375,
323.517063,80.55,
323.522163,,-0.6
323.526911,80.55,
323.537083,80.55,
323.542136,,-0.4
323.546909,80.55,
323.557062,80.55,
323.562124,,-0.4
323.566905,80.55,
323.57707,80.55,
323.582124,,-0.4
323.586914,80.55,
323.597061,80.55,
323.602121,,-0.3
323.606932,80.49375,
323.617074,80.4375,
323.622118,,-0.3
323.626908,80.4375,
323.637085,80.38125,
323.642109,,-0.2
323.646934,80.38125,
323.657062,80.26875,
323.662109,,-0.1
323.6669,80.15625,
323.677055,80.15625,
323.682102,,0
323.686944,80.2125,
323.697054,80.26875,
323.702131,,-0.1
323.706891,80.325,
323.717069,80.38125,
323.722096,,-0.1
323.726905,80.38125,
323.737058,80.38125,
323.742092,,0
323.746919,80.38125,
323.757072,80.38125,
323.762091,,0
323.76691,80.26875,
323.777049,80.2125,
323.782088,,0
323.786912,80.2125,
323.797063,80.2125,
323.802193,,0
323.806923,80.2125,
323.817051,80.2125,
323.82208,,0
323.826908,80.26875,
323.837073,80.26875,
323.842074,,0
323.846915,80.26875,
323.857068,80.15625,
323.862074,,-0.1
323.866915,80.15625,
323.877066,80.04375,
323.882094,,-0.2
323.886916,79.93125,
323.896946,79.875,
323.902063,,-0.2
323.906898,79.875,
323.917054,79.81875,
323.922058,,0
323.926914,79.81875,
323.937078,79.875,
323.94205,,0.6
323.946893,79.93125,
323.957071,80.04375,
323.962239,,1.3
323.966827,80.04375,
323.977064,79.93125,
323.982044,,2.3
323.98691,79.93125,
323.997079,79.93125,
324.002035,,2.7
324.006911,79.93125,
324.017056,79.875,
324.022038,,2.2
324.026908,79.81875,
324.037081,79.81875,
324.042029,,2
324.046934,79.875,
324.05704,79.875,
324.062059,,1.9
324.066898,79.93125,
324.077063,79.9875,
324.082025,,1.8
324.086905,79.9875,
324.09708,79.9875,
324.102023,,1.4
324.106933,79.875,
324.117087,79.875,
324.12202,,0.6
324.12692,79.875,
324.137096,79.875,
324.142017,,-0.8
324.146926,79.875,
324.157085,79.875,
324.162005,,-1.7
324.166928,79.875,
324.17707,79.875,
324.182004,,-2.2
324.186894,79.81875,
324.197073,79.81875,
324.202003,,-2.2
324.206922,79.81875,
324.21705,79.81875,
324.221996,,-2.2
324.226897,79.81875,
324.237077,79.7625,
324.242022,,-1.9
324.246923,79.70625,
324.257063,79.70625,
324.261987,,-1.3
324.266923,79.70625,
324.277081,79.70625,
324.281982,,-0.8
324.286926,79.70625,
324.297085,79.59375,
324.30219,,0.5
324.306921,79.5375,
324.317083,79.425,
324.321979,,1.5
324.326929,79.5375,
324.337067,79.5375,
324.34197,,2.3
324.346909,79.5375,
324.357065,79.5375,
324.361972,,2.5
324.366939,79.48125,
324.377071,79.48125,
324.381964,,2.4
324.38694,79.425,
324.39709,79.3125,
324.401962,,2.2
324.406933,79.3125,
324.417084,79.3125,
324.421989,,2
324.426909,79.3125,
324.43709,79.3125,
324.44196,,1.6
324.446941,79.36875,
324.457077,79.3125,
324.461953,,0.8
324.466921,79.3125,
324.477072,79.3125,
324.481947,,0
324.486933,79.3125,
324.497076,79.25625,
324.501943,,-1.2
324.506917,79.14375,
324.51708,79.2,
324.521936,,-1.6
324.526943,79.2,
324.537093,79.3125,
324.541933,,-1.9
324.546932,79.3125,
324.557092,79.3125,
324.561926,,-2
324.566942,79.3125,
324.577069,79.3125,
324.58193,,-1.5
324.586922,79.3125,
324.597083,79.3125,
324.60195,,-1.1
324.606922,79.25625,
324.617083,79.25625,
324.621917,,0.1
324.626941,79.25625,
324.637089,79.3125,
324.641912,,1.3
324.646935,79.36875,
324.657068,79.36875,
324.66191,,2.5
324.666933,79.36875,
324.677076,79.48125,
324.681906,,2.7
324.686922,79.48125,
324.697083,79.5375,
324.701907,,2.5
324.706938,79.65,
324.717073,79.14375,
324.721903,,2.2
324.726913,79.48125,
324.737109,79.2,
324.741899,,2.3
324.74691,79.03125,
324.757073,79.25625,
324.7619,,2
324.766931,79.14375,
324.777084,79.14375,
324.781923,,1.2
324.786932,79.2,
324.797114,79.2,
324.802111,,0.5
324.80695,79.2,
324.817072,79.0875,
324.821889,,-0.6
324.826931,79.03125,
324.837111,79.03125,
324.841884,,-1.3
324.84694,79.03125,
324.857071,78.91875,
324.861882,,-1.8
324.866927,78.91875,
324.87709,78.8625,
324.881874,,-1.8
324.88694,78.80625,
324.897107,78.80625,
324.90188,,-1.5
324.906935,78.80625,
324.917095,78.80625,
324.921871,,-1
324.926942,78.75,
324.937097,78.75,
324.94187,,-0.3
324.946929,78.75,
324.957096,78.75,
324.961896,,0.2
324.966766,78.75,
324.977112,78.75,
324.981864,,1.8
324.986942,78.75,
324.997109,78.75,
325.001861,,2.7
325.006949,78.75,
325.017099,78.75,
325.021859,,2.9
325.02694,78.75,
325.037107,78.75,
325.04186,,2.6
325.046955,78.75,
325.057092,78.75,
325.06186,,2.4
325.066945,78.75,
325.077076,78.75,
325.081855,,2.3
325.086934,78.69375,
325.09711,78.6375,
325.101849,,2.2
325.106916,78.6375,
325.117082,78.6375,
325.121845,,1.9
325.126933,78.6375,
325.137093,78.6375,
325.141875,,0.8
325.146932,78.6375,
325.157079,78.6375,
325.161843,,-0.1
325.166939,78.6375,
325.177099,78.6375,
325.181835,,-1.3
325.186951,78.6375,
325.197096,78.6375,
325.201829,,-1.7
325.206928,78.6375,
325.217086,78.6375,
325.221829,,-1.9
325.226935,78.6375,
325.237084,78.58125,
325.241826,,-1.9
325.246937,78.525,
325.257082,78.525,
325.261822,,-1.7
325.266928,78.525,
325.27708,78.46875,
325.281812,,-1.6
325.286916,78.46875,
325.297109,78.525,
325.302034,,-1.3
325.306936,78.58125,
325.317092,78.58125,
325.321839,,-0.6
325.326961,78.6375,
325.337115,78.6375,
325.341806,,0.8
325.346929,78.6375,
325.357092,78.6375,
325.361802,,1.7
325.36694,78.58125,
325.377096,78.58125,
325.381798,,2.1
325.386937,78.58125,
325.397103,78.6375,
325.401801,,2
325.40694,78.69375,
325.41707,78.75,
325.421789,,1.7
325.426946,78.75,
325.437112,78.80625,
325.441783,,1.6
325.44696,78.80625,
325.457099,78.69375,
325.461781,,1.4
325.466966,78.6375,
325.477075,78.6375,
325.481773,,0.7
325.486931,78.6375,
325.497098,78.69375,
325.501808,,-1
325.506948,78.75,
325.517101,78.80625,
325.521766,,-2.2
325.526937,78.8625,
325.537109,78.8625,
325.541765,,-2.7
325.546932,78.8625,
325.557064,78.75,
325.561756,,-2.5
325.566936,78.75,
325.577116,78.75,
325.581754,,-2.2
325.586948,78.75,
325.597119,78.75,
325.602157,,-2.3
325.60697,78.75,
325.617104,78.75,
325.621747,,-2.2
325.626929,78.75,
325.637112,78.80625,
325.641748,,-1.5
325.646978,78.80625,
325.657092,78.80625,
325.661743,,0
325.666933,78.75,
325.677095,78.69375,
325.68177,,1.1
325.686949,78.69375,
325.697086,78.69375,
325.701741,,2
325.706935,78.75,
325.717113,78.80625,
325.721735,,2.2
325.726968,78.80625,
325.737116,78.80625,
325.741725,,2.4
325.74695,78.80625,
325.757104,78.80625,
325.761718,,2.4
325.766957,78.80625,
325.777098,78.80625,
325.781718,,2.1
325.786949,78.75,
325.797075,78.75,
325.801722,,1.7
325.806959,78.75,
325.817117,78.75,
325.821709,,0.8
325.826945,78.75,
325.837106,78.75,
325.841704,,0
325.846967,78.80625,
325.857106,78.80625,
325.861733,,-1.2
325.866927,78.80625,
325.877097,78.75,
325.881695,,-1.8
325.886954,78.69375,
325.897101,78.69375,
325.9017,,-1.9
325.906944,78.6375,
325.917112,78.6375,
325.921687,,-1.9
325.926972,78.69375,
325.937132,78.75,
325.941684,,-1.6
325.946935,78.80625,
325.957099,78.80625,
325.961681,,-1.6
325.966902,78.80625,
325.977113,78.75,
325.981677,,-1.4
325.986924,78.75,
325.997115,78.80625,
326.001683,,-1
326.006947,78.80625,
326.017114,78.80625,
326.021675,,0.2
326.026962,78.80625,
326.037119,78.80625,
326.041699,,1
326.046946,78.8625,
326.057107,78.91875,
326.061668,,1.7
326.06697,78.975,
326.07711,78.91875,
326.081656,,1.5
326.086965,78.91875,
326.097114,78.91875,
326.101898,,0.5
326.106947,78.91875,
326.117095,78.91875,
326.121625,,-0.2
326.126932,78.91875,
326.137118,78.91875,
326.141623,,-1.6
326.146952,78.91875,
326.157105,78.8625,
326.161614,,-2.1
326.166953,78.8625,
326.177116,79.03125,
326.181613,,-2.1
326.186944,78.91875,
326.197123,78.91875,
326.201618,,-2.3
326.206972,78.91875,
326.217095,78.91875,
326.221659,,-2.3
326.226938,78.91875,
326.237146,78.8625,
326.2416,,-2.1
326.246981,78.8625,
326.257104,78.91875,
326.261594,,-1.4
326.266951,78.975,
326.277127,78.975,
326.281591,,-0.4
326.286943,78.975,
326.297024,78.91875,
326.301593,,1.5
326.30695,78.8625,
326.3171,78.8625,
326.321587,,2.6
326.326959,78.91875,
326.33713,78.91875,
326.341584,,2.7
326.346962,78.91875,
326.357098,78.91875,
326.361578,,2.4
326.366949,78.91875,
326.377108,78.91875,
326.381574,,1.5
326.386938,78.91875,
326.397104,78.91875,
326.401622,,1.3
326.406936,78.91875,
326.417097,78.91875,
326.421567,,0.8
326.426957,78.91875,
326.437125,78.91875,
326.441562,,0.1
326.446997,78.91875,
326.457112,78.91875,
326.461555,,-1.1
326.467004,78.91875,
326.477102,78.91875,
326.481555,,-1.4
326.486963,78.8625,
326.497119,78.8625,
326.50155,,-1.3
326.506954,78.8625,
326.517107,78.91875,
326.521543,,-1
326.526976,78.975,
326.537138,78.975,
326.541539,,-0.9
326.546968,78.975,
326.557133,78.975,
326.561535,,-1
326.566978,78.975,
326.577109,78.975,
326.581602,,-1
326.586962,79.03125,
326.597132,79.03125,
326.601538,,-0.8
326.606964,78.975,
326.617126,78.975,
326.621539,,-0.2
326.62698,78.975,
326.637124,79.03125,
326.641539,,0
326.646964,79.03125,
326.657115,79.03125,
326.661535,,0
326.666963,79.03125,
326.677115,79.0875,
326.681536,,-0.1
326.686972,79.0875,
326.696992,79.0875,
326.701532,,-0.3
326.706978,79.0875,
326.71713,79.03125,
326.721523,,-0.3
326.726978,78.975,
326.737116,78.975,
326.741515,,-0.3
326.746966,78.975,
326.757087,78.975,
326.761567,,-0.1
326.766952,78.975,
326.777124,78.975,
326.781496,,0
326.786946,78.975,
326.79714,78.975,
326.801493,,-0.1
326.806966,78.975,
326.817106,78.91875,
326.821501,,-0.2
326.826954,78.91875,
326.837118,78.91875,
326.841498,,-0.2
326.846951,78.91875,
326.857122,78.91875,
326.861492,,-0.1
326.866985,78.975,
326.877121,79.03125,
326.881489,,-0.1
326.886965,79.03125,
326.897126,79.03125,
326.901487,,-0.1
326.906971,79.03125,
326.917107,78.975,
326.921482,,-0.2
326.926955,78.91875,
326.937135,78.91875,
326.941507,,-0.1
326.946946,78.975,
326.957079,79.03125,
326.961463,,-0.1
326.966951,79.03125,
326.97713,79.03125,
326.981475,,-0.2
326.986969,79.03125,
326.997129,79.03125,
327.001457,,-0.1
327.006971,79.03125,
327.017107,79.03125,
327.021453,,-0.1
327.026947,78.975,
327.037125,78.975,
327.041443,,-0.2
327.047006,78.975,
327.057114,78.975,
327.061444,,-0.1
327.06697,78.975,
327.07712,78.975,
327.081439,,-0.2
327.086961,78.975,
327.097137,78.975,
327.101434,,-0.1
327.106966,78.975,
327.117129,78.975,
327.121472,,-0.1
327.126967,78.975,
327.137145,78.8625,
327.141426,,-0.2
327.146975,78.80625,
327.157096,78.80625,
327.161421,,-0.1
327.166971,78.8625,
327.177139,78.8625,
327.181419,,-0.1
327.186968,78.91875,
327.197043,78.975,
327.201412,,-0.2
327.206968,78.975,
327.217108,78.975,
327.221411,,-0.1
327.226959,78.975,
327.237103,78.975,
327.241406,,-0.1
327.246961,78.975,
327.257134,78.975,
327.261402,,-0.2
327.266967,78.975,
327.277125,78.975,
327.281402,,-0.2
327.286996,78.975,
327.297146,78.975,
327.301427,,-0.1
327.306975,79.0875,
327.317126,79.14375,
327.321398,,-0.1
327.326992,79.14375,
327.33714,79.0875,
327.34139,,-0.2
327.346967,79.0875,
327.357119,79.0875,
327.361385,,-0.2
327.366956,79.0875,
327.377113,79.03125,
327.381384,,-0.2
327.38696,79.03125,
327.397146,79.03125,
327.401448,,-0.2
327.406992,79.03125,
327.417119,79.0875,
327.421376,,-0.1
327.426981,79.0875,
327.437127,79.0875,
327.441366,,-0.2
327.446981,79.03125,
327.457116,79.03125,
327.461365,,-0.2
327.466908,78.975,
327.477085,78.975,
327.48139,,-0.2
327.486983,78.975,
327.497089,78.975,
327.501384,,-0.2
327.506995,79.03125,
327.517129,79.03125,
327.52135,,-0.2
327.526959,79.03125,
327.537151,79.03125,
327.541348,,-0.2
327.546975,79.03125,
327.557133,78.975,
327.561344,,-0.2
327.566978,78.975,
327.577107,79.03125,
327.581343,,-0.2
327.586973,79.03125,
327.597151,79.03125,
327.601437,,-0.2
327.606998,79.03125,
327.617139,79.03125,
327.621333,,-0.1
327.626952,79.03125,
327.637148,79.03125,
327.641334,,-0.2
327.646981,79.03125,
327.657131,79.03125,
327.661357,,-0.2
327.666986,79.03125,
327.677123,79.03125,
327.681319,,-0.2
327.686971,79.03125,
327.696976,79.03125,
327.70151,,-0.2
327.707001,79.03125,
327.717139,79.03125,
327.721311,,-0.2
327.726999,79.03125,
327.737141,79.03125,
327.741309,,-0.2
327.746986,79.03125,
327.757118,79.03125,
327.761302,,-0.2
327.766997,79.03125,
327.777151,78.975,
327.781307,,-0.2
327.786963,78.975,
327.797119,78.975,
327.801413,,-0.2
327.806988,78.975,
327.81714,78.975,
327.821292,,-0.2
327.826984,78.975,
327.83714,78.975,
327.841319,,-0.2
327.846972,79.03125,
327.857129,79.0875,
327.861286,,-0.2
327.866974,79.0875,
327.87713,79.0875,
327.881279,,-0.2
327.886983,79.0875,
327.897024,79.0875,
327.901308,,-0.2
327.906988,79.0875,
327.917157,79.0875,
327.921276,,-0.2
327.926997,79.0875,
327.937151,79.0875,
327.941272,,-0.2
327.946971,79.0875,
327.95715,79.0875,
327.961275,,-0.2
327.966984,79.0875,
327.977124,79.0875,
327.981266,,-0.2
327.986962,79.0875,
327.997146,79.0875,
328.001438,,-0.2
328.00697,79.0875,
328.017145,79.0875,
328.021285,,-0.2
328.026993,79.0875,
328.037154,79.0875,
328.041251,,-0.1
328.046994,79.0875,
328.057158,79.0875,
328.06125,,-0.2
328.066981,79.0875,
328.077118,79.03125,
328.081243,,-0.2
328.086975,79.03125,
328.097141,79.03125,
328.10143,,-0.2
328.10696,79.03125,
328.11713,79.03125,
328.121235,,-0.2
328.127,79.03125,
328.13716,79.03125,
328.141228,,-0.1
328.146995,79.03125,
328.157137,79.03125,
328.161227,,-0.2
328.167011,79.03125,
328.177133,79.0875,
328.181224,,-0.2
328.186986,78.975,
328.197172,78.975,
328.201462,,-0.2
328.206988,78.975,
328.217126,78.975,
328.221215,,-0.2
328.226986,78.975,
328.23717,78.975,
328.241213,,-0.2
328.247014,78.975,
328.257133,79.03125,
328.261209,,-0.1
328.266966,79.03125,
328.277157,79.0875,
328.281211,,-0.2
328.286991,79.0875,
328.297143,79.03125,
328.301437,,-0.2
328.306996,79.03125,
328.317147,79.03125,
328.321194,,-0.2
328.327001,79.03125,
328.337176,79.03125,
328.341194,,-0.2
328.346985,79.03125,
328.357145,79.0875,
328.361186,,-0.2
328.367,79.0875,
328.37715,79.0875,
328.381218,,-0.2
328.386986,79.0875,
328.396986,78.975,
328.401179,,-0.2
328.406998,78.975,
328.417123,78.975,
328.421182,,-0.2
328.426991,78.975,
328.437149,78.975,
328.441171,,-0.2
328.447008,78.975,
328.457153,78.975,
328.461166,,-0.1
328.466856,78.975,
328.477166,78.975,
328.481164,,-0.2
328.487001,78.8625,
328.497131,78.69375,
328.50116,,-0.2
328.506983,78.69375,
328.517157,78.80625,
328.521155,,-0.2
328.527001,78.8625,
328.537137,78.91875,
328.541152,,-0.2
328.547009,78.91875,
328.55715,78.91875,
328.56118,,-0.2
328.567,78.91875,
328.577148,78.91875,
328.58115,,-0.1
328.587002,78.91875,
328.597143,78.75,
328.601424,,-0.2
328.607005,78.75,
328.617141,78.75,
328.62114,,-0.2
328.626985,78.75,
328.637156,78.75,
328.641131,,-0.1
328.647016,78.75,
328.657165,78.80625,
328.66113,,-0.2
328.666996,78.80625,
328.677157,78.8625,
328.681126,,-0.1
328.687003,78.8625,
328.697193,78.8625,
328.701123,,-0.2
328.707025,78.8625,
328.717172,78.80625,
328.721118,,-0.2
328.727047,78.80625,
328.737184,78.80625,
328.741142,,-0.2
328.747027,78.6375,
328.757188,78.6375,
328.761109,,-0.2
328.767029,78.69375,
328.777177,78.69375,
328.781103,,-0.1
328.787032,78.69375,
328.797198,78.69375,
328.801101,,-0.2
328.807021,78.69375,
328.817169,78.6375,
328.821099,,-0.2
328.827045,78.6375,
328.837176,78.6375,
328.841094,,-0.2
328.847025,78.58125,
328.857178,78.58125,
328.861091,,0
328.867033,78.58125,
328.877204,78.525,
328.881091,,0.3
328.887064,78.525,
328.897182,78.525,
328.901086,,0.1
328.907036,78.525,
328.917189,78.525,
328.921112,,0
328.927041,78.46875,
328.937219,78.46875,
328.941078,,0.1
328.947033,78.46875,
328.957188,78.46875,
328.96107,,0.1
328.96706,78.4125,
328.977172,78.4125,
328.981067,,0.2
